date,home,hscore,road,rscore,line,lineavg,linesag,linesage,linesagp,linesaggm,linemoore,lineopen,linedok,linefox,std,linepugh,linedonc,neutral,linetalis,lineespn,linepir,linepiw,linepib,line7ot,lineer,linedd,linemassey,linedunk,lineround,lineteamrnks
11/19/2022,Portland,68,Seattle,80,3,3.17,4.62,4.41,5.4,4.54,1.68,6.5,2.96,1,1.86,4.13,1.9,0,-0.2,4.19,,,,,,,0.39,3.42,6,3.1
11/19/2022,Rice,96,Western Michigan,88,4.5,3.68,2.7,2.32,1.57,4.35,0.28,4.5,4.02,4,3.59,-0.72,10.7,0,11.6,2.57,,,,,,,7.29,1.29,1,2.2
11/19/2022,SIU Edwardsville,93,VMI,67,7,-1.92,-1.73,-1.12,-1.91,-3.04,-4.41,3,-2.84,-9,3.97,2.75,0.3,1,-5.7,-0.94,,,,,,,-4.14,-5.33,8,0.3
11/19/2022,SMU,55,Evansville,47,12.5,13.19,10.07,9.01,11.01,12.76,8.47,15,11.93,18,4.63,10.91,17.3,0,23.8,12.2,,,,,,,15.84,18.29,6,12.2
11/19/2022,SW Missouri St.,75,Middle Tenn St.,51,2,5.04,5.75,6.83,5.59,4.71,3.92,1.5,7.86,4,1.31,5.14,5.5,0,5.1,2.7,,,,,,,5.39,,4,4.1
11/19/2022,Saint Louis,67,Maryland,95,2.5,0.27,-0.37,0.4,-0.76,-1.22,1.69,1.5,3.17,0.01,1.97,5.01,1.6,1,1.3,-0.75,,,,,,,-2.05,-1.33,-2,-0.7
11/19/2022,South Dakota St.,82,Stephen F. Austin,93,7,6.32,3.82,4.63,3.81,3.12,3.38,7.5,8.59,5,2.58,4.55,8.2,1,10.7,10.16,,,,,,,7.14,8.79,8,4.9
11/19/2022,St. Bonaventure,81,Bowling Green,68,7.5,10.6,8.3,7.73,9.33,9.44,6.68,10,8.62,16,3.93,10.58,10.4,0,15.6,6.17,,,,,,,11.64,20.51,8,10
11/19/2022,St. Mary's,76,Hofstra,48,14,12.26,13.25,14.73,13.19,12.77,11.24,13,12.56,18,5.68,16.52,11.6,0,12.3,9.36,,,,,,,11.4,19.04,-6,13.9
11/19/2022,Syracuse,76,Northeastern,48,15,13.81,13.48,14.52,13.56,13.85,13.74,16.5,14.32,17,3.47,16.83,13.6,0,16,9.35,,,,,,,13.66,19.07,4,14.1
11/19/2022,Valparaiso,68,Incarnate Word,64,16.5,15.23,17.4,18.96,16.83,18.04,13.9,17,14.11,14,2.87,13.62,14.3,0,15.5,13.44,,,,,,,15.1,19.98,8,15.2
11/19/2022,Western Carolina,98,Lamar,91,7.5,7.26,9.32,11.04,8.9,8.41,2.41,0,6.68,9,2.54,5.94,7.6,1,9.7,8.14,,,,,,,4.96,3.66,4,9.1
11/19/2022,William & Mary,76,Army,67,-1,0.99,2.05,1.46,2.5,2.51,-2.56,-1,2.35,1,1.79,-0.19,-2.7,0,-0.3,1.08,,,,,,,2.55,,2,2.1
11/19/2022,Youngstown St.,73,UC San Diego,54,7,6.84,8.81,11.14,8.43,6.65,6.21,6,5.45,6,2.33,8.34,5.3,1,3.3,8.27,,,,,,,2.22,,8,7.7
11/20/2022,Appalachian St.,83,SE Louisiana,74,7,6.24,5.16,3.28,5.9,7.81,8.38,8,7.66,8,3.01,2.89,7.7,0,9.2,9.35,,,,,,,6.89,5.28,-2,8.1
11/20/2022,Arkansas-Little Rock,94,Jackson St.,91,2.5,1.25,1.6,-0.24,2.23,4.56,1.93,2,1.05,1,2.69,-6.16,1.8,0,-1.5,6.06,,,,,,,1.62,1.34,2,1.4
11/20/2022,Boise St.,68,Colorado,55,-2,-2.05,-2.32,-2.14,-2.71,-2.3,-3.16,-3.5,-0.96,-3,1.37,-3.94,-2.2,1,1.2,-2.2,,,,,,,-0.76,-0.01,-3,-3.3
11/20/2022,Boston College,54,Tarleton St.,70,4,3.99,5.09,3.07,5.71,8.77,0.82,6,3.35,2,2.75,-0.99,3.9,1,5.9,4.18,,,,,,,7.43,7.37,2,1.2
11/20/2022,Cal Poly SLO,68,Mount St. Marys,73,1.5,-0.83,-0.29,-1.1,-0.48,1.03,2.64,1.5,-1.88,-3,2.81,-4.76,-0.1,0,-3.9,-1.12,,,,,,,0.72,4.73,-6,1
11/20/2022,Charleston,77,Virginia Tech,75,-6,-3.66,-2.32,0.43,-4.15,-5.85,-5.77,-8.5,-3.13,-3,2.54,-3.33,-4.9,0,-7,-2.5,,,,,,,-4.45,-7.54,2,-3.4
11/20/2022,Colorado St.,56,Penn St.,68,-4.5,-4.28,-4.29,-4.91,-3.89,-3.43,-8.37,-6,-3.47,-1,2.95,-8.56,-3.5,1,0.6,-3.32,,,,,,,-1.55,,-10,-4.2
11/20/2022,Connecticut,95,Delaware St.,60,33,31.92,29.55,29.92,29.53,29.71,25.67,34.5,34.14,26,4.7,42.18,39,1,35.4,27.59,,,,,,,35.17,34.64,30,30.3
11/20/2022,Davidson,66,Old Dominion,61,4,2.88,2.13,0.45,2.48,5.25,0.93,2,5.03,7,5.02,-7.68,7,1,10.1,2.03,,,,,,,5.67,8.08,-7,1.8
11/20/2022,DePaul,78,Oklahoma St.,82,-7.5,-4.61,-5.62,-5.5,-5.77,-5.79,-0.82,-4.5,-5.75,-6,1.87,-6.76,-3.5,1,-5.2,-1.58,,,,,,,-5.59,,-2,-4.6
11/20/2022,Eastern Kentucky,61,A&M-Commerce,75,7,8.28,6.09,5.01,7.48,9.24,8.93,-6.5,6.84,11,3.9,8.86,8.6,1,13.7,15.16,,,,,,,6.86,-0.89,12,5.3
11/20/2022,Fairleigh Dickinson,93,VMI,89,5,-0.95,-0.31,0.91,-0.09,-2.71,-2.88,3.5,1.91,-4,4.31,6.66,0.3,1,-11.4,-2.26,,,,,,,-3.24,-3.43,6,0.3
11/20/2022,Georgetown,69,La Salle,62,4,2.2,4.31,3.21,4.9,6.09,-0.12,2.5,3.03,1,2.65,0.2,0.5,1,3,6.05,,,,,,,3.98,-0.38,-3,0.2
11/20/2022,Georgia Southern,63,Western Michigan,57,-2,1.35,1.56,0.57,1.51,2.82,-1.75,1.5,-2.58,5,2.74,-1.01,2.3,0,7,-2.1,,,,,,,1.75,2.2,-1,4
11/20/2022,Georgia St.,74,NC Asheville,68,-1.5,2.45,2.96,1.41,3.33,5.08,-1.13,1,3.57,2,2.23,-0.45,3.9,0,1.8,0.11,,,,,,,5.95,5.97,2,0.2
11/20/2022,Gonzaga,88,Kentucky,72,3.5,3.54,1.41,0.49,2.14,3.22,4.17,2,6.85,4,2.65,0.31,4,1,6.8,7.49,,,,,,,6.29,5.2,-1,1.7
11/20/2022,Harvard,69,Siena,59,4,4.79,6.52,5.74,6.86,7.18,-1.16,5,6.04,5,2.12,5.16,5.8,0,2.4,5.19,,,,,,,3.62,5.41,3,5.1
11/20/2022,Illinois,61,Virginia,70,1,2.3,2.68,3.82,2.23,1.88,1.82,-3,1.86,6,2.48,2.63,0.8,1,7.4,-1.17,,,,,,,3.93,,-1,-0.7
11/20/2022,Indiana,86,Miami-Ohio,56,27.5,21.78,23.98,25.52,23.62,21.86,18.67,25.5,22.14,21,3.56,28.45,18.8,1,18.9,18.79,,,,,,,16.41,23.49,18,27.1
11/20/2022,Iowa St.,68,Wisconsin-Milwaukee,53,24,22.11,21.94,23.57,21.24,19.91,17.81,23.5,19.89,17,5.19,37.28,19.8,0,24.3,21.18,,,,,,,20.39,28.2,16,23.1
11/20/2022,Kennesaw St.,61,Campbell,85,2,0.18,-0.86,0.03,-1.81,-2.02,0.89,3,-0.55,6,2.41,-0.58,1.8,1,2.9,-1.93,,,,,,,0.43,0.26,-4,2.2
11/20/2022,Lindenwood,88,Western Carolina,90,-7,-7.16,-9.24,-8.29,-10.72,-12.46,-2.6,-7,-10.16,-9,5.72,-7.62,-6,0,-14.9,-8.52,,,,,,,-8.4,10.15,-6,-3.6
11/20/2022,Longwood,56,SIU Edwardsville,61,10,10.05,8.73,7.86,9.57,9.39,10.27,10,10.21,14,1.79,11.16,8.1,0,12.2,9.73,,,,,,,7.94,12.62,9,10
11/20/2022,Loyola Marymount,77,Wake Forest,75,-6,-6.41,-5.67,-4.95,-5.51,-7.33,-4.7,-6,-5.98,-9,3.08,-4.28,-8.2,1,-14.6,-8.82,,,,,,,-4.44,,-2,-4.2
11/20/2022,Loyola-Chicago,51,Texas A&M,67,-5,-5,-5.56,-7.02,-5.13,-2.88,-7.84,-5.5,-5.29,-3,2.52,-7.45,-3.6,1,-1.5,-5.48,,,,,,,-1.43,-9.51,-2,-7.3
11/20/2022,MD Baltimore Co,78,Central Conn. St.,76,5,8.03,7.23,5.83,7.17,9.67,7.87,5,6.48,12,2.73,2.78,9.3,0,11.2,9.78,,,,,,,7.59,12.28,4,7.3
11/20/2022,McNeese St.,66,Lamar,57,7.5,2.92,0.35,-1.66,1.26,2.77,4.01,5.5,2.64,7,4.53,-4.95,7.3,0,10.7,9.8,,,,,,,1.67,3.26,-4,3.6
11/20/2022,Memphis,62,VA Commonwealth,47,10.5,8.29,8.73,9.75,7.44,6.93,7.03,9.5,6.31,11,1.76,9.19,8.9,0,7.6,6.74,,,,,,,6.84,11.13,6,10.8
11/20/2022,Miami-Florida,70,Maryland,88,-1.5,-2.67,-3.22,-4.25,-3,-1.75,-1.48,-1,-0.2,-1,4.01,-8.46,2.6,1,0.4,-0.34,,,,,,,-1.81,-0.36,-14,-3.2
11/20/2022,Michigan,70,Ohio,66,15,13.68,14.7,13.58,15.34,16.22,11.26,16.5,12.83,12,2.75,14.43,11.8,0,13.8,8.24,,,,,,,13.87,19.9,11,16.2
11/20/2022,Missouri,83,Miss Valley St.,62,33,27.22,27.02,25.23,28.66,29.42,29.74,31,25.98,24,3.49,36.11,23.4,0,24.6,26.44,,,,,,,27.07,,23,30.4
11/20/2022,Morgan St.,64,Queens,74,-3,1.94,5.42,5.38,5.4,6.57,-8.32,-3,-0.37,7,6.2,-4.7,-3.3,1,13.9,7.5,,,,,,,-1.92,,-4,-1.4
11/20/2022,NC Charlotte,54,Massachusetts,60,-1,1.02,0.13,1.58,-0.14,-2.06,-0.39,-1,-1.91,1,2.96,6.76,-2.3,1,0,0.64,,,,,,,-0.46,1.39,8,3
11/20/2022,Navy,80,Youngstown St.,67,-3,1.06,-0.51,-2.65,0.58,2.14,0.29,-1.5,1.38,3,2.31,-0.2,1.4,0,6.7,-1.25,,,,,,,3.8,2.07,-1,0.1
11/20/2022,Nebraska,82,Arkansas Pine Bluff,58,18,17.36,17.4,14.69,18.37,22.25,14.83,18.5,16.82,18,3.17,14.5,20.6,0,20.2,19.37,,,,,,,19.73,,10,16.3
11/20/2022,New Hampshire,57,Boston,64,-5.5,-1.68,-3.48,-4.09,-3.61,-2.65,-2.06,-2.5,-3.26,2,2.46,-2.55,-2.5,0,1.4,-1.13,,,,,,,-0.91,4.35,-4,-2.7
11/20/2022,North Carolina,80,James Madison,64,12.5,9.36,9.5,5.82,10.28,16.05,12.1,13.5,10.37,15,6.49,-4.39,15.5,0,13.6,9.9,,,,,,,13.98,,-4,7.4
11/20/2022,North Dakota,71,Montana St.,81,-10.5,-9.07,-9.89,-10.25,-10.25,-9.45,-5.21,-9,-9.8,-12,2.13,-7.77,-9.7,0,-13.1,-6.99,,,,,,,-7.02,,-7,-8.5
11/20/2022,Oregon,56,Houston,66,-7,-7.64,-4.53,-7.05,-4.41,-3.09,-2.24,-6,-5.08,-14,4.76,-16.68,-5.5,0,-11.9,-2.85,,,,,,,-5.23,-14.31,-12,-5.7
11/20/2022,Pittsburgh,73,Alabama St.,54,21,17.87,20.37,20.4,20.2,20.46,19.42,21,19.59,16,2.77,22.98,15.8,0,13.4,15.65,,,,,,,15.09,17.52,16,15.2
11/20/2022,Providence,73,Saint Louis,76,-2.5,-1.2,-1.32,-2.28,-0.69,0.33,-6.69,-2.5,-3.81,0.01,2.87,-5.77,-1.1,1,1.5,0.46,,,,,,,2.53,3.8,-2,-2.9
11/20/2022,Radford,90,Army,75,2.5,5.56,7,8.34,6.58,3.97,1.36,0,4.49,11,4.01,11.8,0,0,0.8,0.91,,,,,,,3.13,,10,8.4
11/20/2022,Samford,78,Texas Southern,63,9,6.6,7.79,7.49,7.08,8.61,8.3,9,5.87,9,2.68,5.48,7.1,0,1.2,9.92,,,,,,,2.54,8.08,2,8.5
11/20/2022,Santa Clara,50,Central Florida,57,-2.5,-2.48,-4.54,-5.5,-4.56,-3.03,0.99,-2.5,-3.84,1,2.97,-7.81,-1.6,1,0.7,-4.28,,,,,,,-1.33,3.28,-4,-2.7
11/20/2022,Seton Hall,82,Wagner,44,19,15.28,16.66,15.82,16.99,17.71,10.1,16,17.1,14,2.75,15.66,15.6,0,12.1,9.31,,,,,,,15.22,18,18,16.9
11/20/2022,South Carolina,60,Furman,79,-6.5,-6.31,-5.87,-6.82,-6.65,-3.13,-11,-5,-4.1,-8,4.23,-16.87,-4.5,1,-2.1,-2.23,,,,,,,-1.37,-2.95,-11,-8.1
11/20/2022,Tennessee Tech,69,East Tennessee St.,62,-7,-5.96,-10.65,-10.92,-10.69,-10.74,-8.18,-6.5,-7.2,-5,4.13,-7.58,-4.3,0,-0.4,1.97,,,,,,,-3.44,,-4,-2.3
11/20/2022,Tennessee-Martin,80,Prairie View,79,4,-0.58,-2.68,-1.36,-0.4,-7.77,-0.86,3,6.83,5,5.09,-9.61,-2.5,0,3.3,6.25,,,,,,,0.43,-5.3,-5,4.9
11/20/2022,Tulsa,60,Murray St.,77,-2.5,-1.18,0.76,0.91,0.87,0.34,-2.45,-1.5,-3.58,-6,3.52,1.25,-2.3,1,-8.4,-3.03,,,,,,,-0.89,,6,0
11/20/2022,UCLA,75,Baylor,80,-2.5,-2.18,-1.92,-0.99,-2.92,-3.07,-2.77,-2.5,-3.44,-2,1.44,-2.08,-2.5,1,-3.3,-3.2,,,,,,,-3.14,-0.46,2,-2.9
11/20/2022,Utah Valley,79,Wisconsin-Green Bay,56,12,10.9,8.5,9.42,8.56,7.08,12.57,14.5,9.31,13,2.96,16.14,11.5,1,14.6,10.21,,,,,,,9.17,13.66,6,13.8
11/20/2022,Wofford,78,North Carolina A&T,64,10.5,11.4,11.12,11.13,11.14,10.66,12.84,10,12.5,17,3.17,12.59,11,0,15.2,5.79,,,,,,,10.94,12.85,4,12.2
11/20/2022,Wyoming,56,Drake,61,-5,-3.52,-5.17,-6.55,-4.54,-2.84,-6.24,-2,-4.46,-3,2.25,-5.52,-2.4,1,2,-2.67,,,,,,,-0.69,-3.69,-5,-2
11/21/2022,Abilene Christian,61,Wright St.,77,1.5,-0.64,-1.98,-3.36,-1.23,-0.02,-2.94,-3.5,1.45,0.01,2.74,-4.71,1.8,1,2.9,2.78,,,,,,,0.44,-0.87,-6,2.2
11/21/2022,Air Force,83,South Carolina Upstat,56,7,3.2,2.79,1.66,3.82,3.61,1.07,6,3.93,-2,3.01,8.37,6.3,0,0.4,6.45,,,,,,,5.53,2.77,-2,5.3
11/21/2022,Albany-NY,59,Austin Peay,74,-3,-1.36,-2.61,-4.2,-0.38,-1.62,-5.25,-3,-3.92,2,2.29,-1.13,-1,1,2.9,-0.98,,,,,,,-1.65,,1,-2.2
11/21/2022,Arizona,101,Cincinnati,93,10,10.46,8.21,9.07,8.04,6.45,6.29,8.5,6.71,15,4.14,19.21,9.9,1,14.9,6.7,,,,,,,7.91,16.68,12,9.9
11/21/2022,Arkansas,80,Louisville,54,15.5,12.98,11.38,13.38,10.02,8.54,12.43,14.5,9.36,15,3.82,22.24,10.8,1,15.9,14.38,,,,,,,6.68,16.56,14,14
11/21/2022,Belmont,96,Howard,73,7.5,7.83,9.26,7.22,10.89,11.95,3.65,6,8.78,10,4.02,7.13,8.6,1,7.4,5.35,,,,,,,10.59,12.21,-4,8.5
11/21/2022,Boston College,59,Wyoming,48,-2.5,-2.37,-1.28,-1.48,-1.27,-0.94,-3.02,-3,-6.15,-5,2.19,1.54,-5.5,1,-4.1,-0.67,,,,,,,-1.62,-0.54,,-3.2
11/21/2022,Bryant,98,Detroit,88,4,3.28,1.38,1.23,1.78,1.31,1.34,5.5,4.72,9,3.42,0.87,4.6,1,9.9,5.42,,,,,,,1.04,3.05,-3,6.6
11/21/2022,Cal Riverside,72,Weber St.,65,3,3.12,2.1,2.53,2,1.46,4.04,-2.5,4.59,3,3.3,11.85,-2.4,1,-0.1,2.54,,,,,,,0.87,1.93,7,5.4
11/21/2022,California,55,Texas St.,59,1.5,3.41,1.33,-0.17,2.17,2.72,1.02,2,2.06,2,2.72,10.47,2.4,0,4.1,6.92,,,,,,,4.61,,5,3.1
11/21/2022,Charleston Southern,78,Bethune Cookman,63,2,4.82,6.24,7.52,5.26,4.33,5.5,4.5,3.18,4,2.51,9.01,1.8,0,2.3,1.47,,,,,,,3.2,4.84,10,3.7
11/21/2022,Clemson,72,Loyola-Maryland,41,15,13.17,12.81,11.02,13.4,15.61,10.06,13.5,15.62,18,4.85,5.3,15.6,0,16.7,13.67,,,,,,,15.73,19.8,1,13.3
11/21/2022,Colgate,85,Monmouth,66,18,14.67,13.46,15.48,13.13,10.04,18.21,16.5,13.43,20,3.63,19.19,9.5,0,12.2,15.69,,,,,,,8.26,17.63,16,17.9
11/21/2022,Creighton,76,Texas Tech,65,3,-0.16,1.5,2.66,0.52,-0.04,0.92,3.5,1.26,-5,3.72,1.47,-4.1,1,-6.9,0.14,,,,,,,-3.43,,8,0.8
11/21/2022,Duke,74,Bellarmine,57,24,23.08,24.32,24.78,24.07,23.96,17.29,22.5,23.43,25,4.95,35.79,20.2,0,20.9,13.64,,,,,,,20.57,,24,25.1
11/21/2022,Duquesne,83,North Florida,82,10,10.29,10.67,12,10.56,7.72,11.41,12,8.91,5,6.14,21.91,8.2,0,0.3,7.44,,,,,,,7.03,6.85,25,11.4
11/21/2022,Eastern Washington,56,Washington St.,82,-8,-10.75,-10.86,-12.06,-10.69,-9.4,-10.32,-6,-7.8,-15,2.8,-11.92,-10.6,1,-10.6,-6.37,,,,,,,-8.48,-17.85,-10,-9.3
11/21/2022,Florida Gulf Coast,82,Northern Kentucky,61,-2,-1.51,-2.88,-3.63,-1.86,-2.45,-0.79,-3,2.45,-1,3.09,-5.11,-0.2,1,0.3,0.88,,,,,,,-0.45,1.03,-10,1
11/21/2022,Florida St.,81,Mercer,72,7.5,5.88,6.35,3.77,7.56,10.41,0.66,7,7.93,1,3.38,1.36,8.7,0,7.4,10.58,,,,,,,8.1,2.48,4,7.9
11/21/2022,Fordham,67,Holy Cross,53,13,14.53,14.76,15.97,13.5,13.16,12.91,10.5,13.47,17,2.25,17.77,13.3,0,16.2,12.8,,,,,,,13.1,18.28,10,15.7
11/21/2022,George Mason,74,Buffalo,82,7,3.96,3.9,3.91,4.69,3.3,2.27,7,4.63,1,2.13,4.62,5.7,1,4.1,8.92,,,,,,,0.94,4.45,1,6
11/21/2022,High Point,68,Central Michigan,67,4,3.56,0.85,1.31,0.65,0.07,6.8,4.5,2.37,3,3.23,11.74,5.8,1,3.4,2.81,,,,,,,0.93,2.52,8,3.1
11/21/2022,Illinois-Chicago,77,Stonehill,71,6,7.1,8.81,7.55,10.11,11.98,13.46,6,6.39,13,6.14,1.43,5.6,1,17,7.55,,,,,,,8.71,-2.81,-6,3.7
11/21/2022,Indiana St.,79,East Carolina,75,9.5,5,6,7.68,5.61,3.46,6.46,7.5,5.73,1,4.51,15.4,4.4,1,-2.3,4.92,,,,,,,0.56,-1.49,10,7.6
11/21/2022,Iowa,100,Nebraska Omaha,64,30,30.34,27.91,29.02,27.2,27.17,31.46,30.5,28.48,37,4.97,37.29,29.1,0,36.4,26.26,,,,,,,30.52,36.23,19,32.1
11/21/2022,Kansas St.,77,Rhode Island,57,11,9.05,7.64,8.77,7.35,5.72,8.31,8,5.92,11,3.83,18.77,5.6,1,13.1,9.42,,,,,,,6.32,13.15,4,10.7
11/21/2022,LSU,77,Illinois St.,61,14,13.23,14.75,15.24,14.5,14.42,17.75,14,11.69,14,3.28,15.54,13.5,1,13.9,8.94,,,,,,,12.3,15.74,4,12.1
11/21/2022,Louisiana Tech,79,Louisiana-Monroe,58,13.5,15.46,14.67,16.31,14.41,11.83,13.49,12.5,10.66,16,6.28,33.88,12.8,0,15.6,5.5,,,,,,,12.28,18.54,22,14
11/21/2022,Marquette,55,Mississippi St.,58,-3,-2.98,-2.84,-4.16,-2.4,-1.75,-5.55,-4,3.74,-3,3.5,-10.4,-1,1,0.7,-2.95,,,,,,,-0.47,,-8,-3.7
11/21/2022,Marshall,82,Chicago St.,70,21,18.76,19.39,19.81,19.59,17.96,23.83,19,21,19,4.05,26.35,15.1,0,9.3,18.32,,,,,,,16.15,,16,20.9
11/21/2022,Minnesota,62,California Baptist,61,-1,2.52,4.33,2.7,4.97,7.24,2.51,0,2.42,4,3.35,-3.48,-2,1,3,2.27,,,,,,,8.26,,-2,1
11/21/2022,Mo Kansas City,83,Toledo,71,-18,-13.07,-12.64,-13.45,-12.3,-11.6,-19.15,-16.5,-14.55,-11,3.13,-18.86,-9.5,1,-12.7,-11.7,,,,,,,-9.27,-10.08,-12,-17.3
11/21/2022,Presbyterian,65,Bucknell,66,-6,-4.88,-6.56,-8.38,-6.02,-3.82,-4.49,-3,-7.07,-2,5.05,-16.12,2.6,1,3.7,-2.17,,,,,,,-1.85,,-10,-6.2
11/21/2022,Rice,76,Houston Christian,67,12,11.43,13.25,13.58,11.25,13.95,15.22,15.5,12.52,10,2.57,7.98,13.4,0,10.4,5.82,,,,,,,12.37,9.27,,11
11/21/2022,Richmond,71,Syracuse,74,-4,-1.52,-3.18,-3.56,-2.53,-3.03,-0.62,-3.5,-3.68,-1,2.04,-0.39,-1.5,1,-3,3.7,,,,,,,-3.37,1.21,-1,-0.8
11/21/2022,San Diego St.,88,Ohio St.,77,4.5,2.13,1.12,1.91,0.14,0.25,2.21,2.5,3.34,1,3.09,3.78,2.7,1,0.9,0.32,,,,,,,-1.31,0.13,12,3.4
11/21/2022,San Francisco,75,Northern Iowa,69,7,4.32,6.36,4.87,4.64,11.05,5.78,3.5,-1.92,3,3.36,6.73,6.9,1,4.5,0.87,,,,,,,4.42,5.18,-2,4.4
11/21/2022,South Florida,65,UAB,80,-17,-11.14,-9.81,-11.44,-9.27,-7.31,-12.41,-15,-10.82,-17,2.7,-14.09,-11.2,1,-13.2,-7.98,,,,,,,-7.07,-12.9,-10,-12.6
11/21/2022,St. Francis (PA),76,Lehigh,82,1,2.16,1.63,1.19,2.3,1.3,4.84,0,3.32,0.01,1.81,2.79,1.2,0,-1.5,4.97,,,,,,,1.82,,2,4.3
11/21/2022,St. Joseph's PA,53,Georgia,66,-2.5,-1.32,-2.42,-1.12,-3.17,-4.43,-1.56,-4.5,-6.43,1,3.36,2.87,-1,1,3.3,-7.38,,,,,,,-1,3.2,2,-3.6
11/21/2022,Tarleton St.,64,Drake,71,-6.5,-6.54,-6.94,-4.85,-7.78,-10.44,-7.48,-6,-10.65,-6,3.49,3.3,-9,1,-5.3,-5.53,,,,,,,-7.98,-8.96,,-3.9
11/21/2022,Temple,72,St. John's,78,-4,-4.9,-3.99,-3.7,-4.19,-4.4,-10.14,-6,-5.24,-6,2.36,-4.69,-6.3,1,-5.1,-6.72,,,,,,,-4.52,,1,-4.6
11/21/2022,Tennessee St.,74,CS Northridge,73,4,3.56,4.62,4.53,4.26,5.18,3.53,4.5,-1.84,6,3.18,6.02,3.3,1,7.1,-2.67,,,,,,,0.56,8.95,2,1.8
11/21/2022,Texas,73,Northern Arizona,48,26,22.36,21.44,21.67,20.98,22.2,19.41,24,25.72,22,4.39,31.16,23.2,1,26.8,18.62,,,,,,,20.49,27.23,12,22.5
11/21/2022,Texas Arlington,38,Drexel,59,-3,-3.2,-3.34,-3.26,-3.5,-3.3,-5.62,-3,-3.89,-1,2.11,-5.65,-4.5,1,-6.7,0.23,,,,,,,-2.07,-3.56,1,-2.8
11/21/2022,Tulane,66,Nevada,75,3.5,-0.89,0.27,-0.14,0.15,1.13,0.12,4.5,-4.57,0.01,3.57,-7.01,0.2,1,6,1.03,,,,,,,-1.94,,-8,0.3
11/21/2022,UC Santa Barbara,79,Hampton,66,18,15.01,15.15,14.58,15.83,15.14,15.1,19.5,17.39,16,5.18,21.67,13.8,0,13.7,16.6,,,,,,,14.94,19.73,-2,17.5
11/21/2022,UNLV,26,Southern Illinois,30,1,3.4,0.68,-0.13,1.22,1.69,3.18,-1.5,-2.15,5,3.33,10.14,4.6,1,5.9,,,,,,,,6.42,,6,1.7
11/21/2022,UT Rio Grande Valley,78,Western Illinois,77,-1.5,-2.43,-4.14,-5.31,-3.43,-3.09,-8.37,-3,-2.14,-5,3.53,-4.41,-2.6,1,3.6,3.5,,,,,,,2.38,-5.45,1,-3
11/21/2022,Utah,68,Georgia Tech,64,4.5,2.38,0.95,0.63,2,0.56,3.91,4,4.12,3,1.77,6.14,3.3,1,1.1,0.71,,,,,,,0.32,,4,2.6
11/21/2022,Western Kentucky,53,Akron,72,3.5,3.25,4.54,4.49,3.34,6.49,2.22,2.5,6.08,0.01,3.73,13.22,2.9,1,0.1,2.57,,,,,,,2.57,-3.54,1,2.7
11/21/2022,Wichita St.,55,Grand Canyon,43,-1.5,-0.33,0.4,0.76,-0.27,0.34,-3.78,2.5,4.8,-1,2.56,-3.69,3.2,1,-2.9,-1.46,,,,,,,1.71,-2.78,2,-2.3
11/22/2022,Abilene Christian,67,Weber St.,77,6,4.12,2.26,2.86,1.55,2.17,7.04,7,3.83,5,1.95,2.17,5.9,1,7.2,4.12,,,,,,,2.06,6.85,4,4.8
11/22/2022,Akron,58,LSU,73,-5,-5.61,-7.24,-7.39,-7.31,-7.88,-4.66,5.5,-6.29,-2,3.18,-1.02,-7.2,1,-9.9,-7.57,,,,,,,-8.05,-3.64,2,-6
11/22/2022,Arizona,87,San Diego St.,70,1.5,0.61,-1.26,-2.17,-0.35,-0.5,-0.55,1.5,2.73,5,3.28,-0.58,2.5,1,3.9,0.61,,,,,,,2.36,5,-8,0.5
11/22/2022,Arizona St.,80,Grambling St.,49,19,19.89,20.66,21.69,20.92,20.46,15.7,20.5,22.24,25,2.7,20.19,17.9,0,20,20.01,,,,,,,18.92,,14,20.7
11/22/2022,Arkansas,87,Creighton,90,-1.5,1.13,0.38,1.23,-0.23,0.05,-0.52,2,3.05,4,2.1,0.37,4.1,1,3.7,1.42,,,,,,,1.03,2.03,-4,0.4
11/22/2022,Arkansas St.,70,Tennessee-Martin,64,3.5,6.04,6.81,6.61,7.15,7.19,7,2.5,6.4,7,2.17,4.96,7.1,0,8,-0.01,,,,,,,7.58,,6,2.8
11/22/2022,Auburn,85,Bradley,64,12.5,7.57,7.06,7.42,6.26,8.06,7.44,12.5,7.29,9,2.82,5.94,12,1,10.3,7.85,,,,,,,8.19,8.76,-1,9
11/22/2022,Bucknell,79,Austin Peay,65,-1.5,0.43,-2.21,-3.16,-1.18,-1.58,0.48,-1.5,3.35,4,2.25,1.6,-1.1,1,-0.3,-0.26,,,,,,,-0.3,4.34,2,0.7
11/22/2022,Cal Riverside,70,Wright St.,65,-1.5,-2.6,-3.09,-6.18,-0.24,-0.79,-5.57,0,0.95,-4,2.47,-2.19,-2.9,1,-5.5,0.27,,,,,,,-1.11,-6.43,-2,-0.2
11/22/2022,Cincinnati,53,Ohio St.,81,-3.5,-6.19,-5.44,-5.2,-6.61,-5.85,-3.92,-4,-4.15,-5,1.94,-10.32,-6.2,1,-8.6,-5.18,,,,,,,-5.71,-9.91,-6,-4.7
11/22/2022,Cornell,79,Canisius,70,7,6.62,8.05,8.58,7.96,7.59,6.13,7,7.43,8,1.92,4.72,5.7,0,4.2,8.13,,,,,,,6.06,,2,8.2
