date,home,hscore,road,rscore,line,lineavg,linesag,linesage,linesagp,linesaggm,linemoore,lineopen,linedok,linefox,std,linepugh,linedonc,neutral,linetalis,lineespn,linepir,linepiw,linepib,line7ot,lineer,linedd,linemassey,linedunk,lineround,lineteamrnks
11/30/2024,Howard,75,Mount St. Marys,79,7.5,1.85,,,,,-0.91,6,6.28,,4.06,3.11,2.3,0,1.1,3.31,,7.68,,5,,-9,2.36,2.84,4,5
11/30/2024,Idaho,80,Cal Riverside,68,-4,-4.53,,,,,-4.8,-5,-3.39,,3.47,-6.41,-5.6,0,-1.7,-2.72,,-2.7,,4,,-13,-4.02,-4.85,1,-4.3
11/30/2024,Iona,80,Indiana St.,83,-3.5,-6.43,,,,,-7,-1.5,-1.14,,4.49,-7.9,-3.5,1,-14.4,-6.44,,-1.75,,15,,1,-8.18,-12.52,-6,-4.6
11/30/2024,Kansas,86,Furman,51,21,16.05,,,,,15.69,19.5,20.08,,3.61,17.11,16.6,0,18,19.77,,22.14,,11,,7,14.86,14.91,14,18.5
11/30/2024,Kennesaw St.,60,Kent St.,67,-6,-1.01,,,,,-4.97,-4,-3.87,,6.61,1.26,-4.3,1,-3.4,-4.8,,-2.91,,10,,17,-3.52,-4.61,4,-3.9
11/30/2024,La Salle,83,Temple,75,0,2.23,,,,,2.12,1,1.78,,2.19,1.44,2.7,0,3.7,2.05,,-1.17,,4,,8,-0.18,0.25,1,1.7
11/30/2024,Lafayette,59,Niagara,47,4,5.46,,,,,6.48,4.5,2.18,,3.2,8.47,5.3,0,1.5,5.02,,3.07,,10,,5,2.11,,12,6.5
11/30/2024,Lehigh,74,Marist,69,0,-0.62,,,,,-6.19,1,0.94,,3.03,-2.87,-0.8,0,1.6,2.29,,-0.91,,-8,,-5,1.1,,2,0.7
11/30/2024,Louisiana Tech,70,Southern,73,15.5,14.78,,,,,19.02,13.5,15.46,,4.27,18.77,16.5,0,12,9.28,,15.45,,29,,14,13.47,23.02,10,11.1
11/30/2024,Louisiana-Lafayette,75,Nicholls St.,76,1,0.7,,,,,1.82,0,0.6,,3.24,-3.6,4.3,0,5,0.03,,0.12,,4,,-5,3.58,,1,-0.7
11/30/2024,Marquette,94,Western Carolina,62,32,28.61,,,,,31.87,30,31.05,,7.55,45.14,19,0,20.6,29.29,,33.58,,32,,25,22.28,,32,29.9
11/30/2024,Miami-Florida,79,Charleston Southern,83,25,21.02,,,,,23.16,22.5,22.97,,4.73,24.21,22.6,0,22,23.16,,26.22,,22,,8,24.04,21.52,17,22.6
11/30/2024,Montana St.,69,CS Northridge,72,4.5,3.01,,,,,6.73,4.5,4.47,,3.42,2.61,0.6,0,2,4.79,,3.94,,11,,-6,4.61,3.99,4,5.3
11/30/2024,NC Wilmington,76,Appalachian St.,61,3,1.93,,,,,1.84,2.5,3.8,,2.1,0.12,2.9,0,0.8,4.07,,2.31,,-5,,-3,3.02,3.02,1,3.7
11/30/2024,Navy,63,Elon,69,-5,-5.46,,,,,0.14,-5,-5.82,,5.34,-18.53,-1.1,1,-2.3,-2.37,,-4.16,,2,,-5,-1.99,-5.32,-11,-6.8
11/30/2024,Nebraska Omaha,55,Abilene Christian,71,-2,0.73,,,,,0.02,-2,-0.48,,1.78,4.46,-1.3,0,1.5,1.91,,-1.21,,3,,-2,0.02,2.05,1,0.8
11/30/2024,Northern Kentucky,86,Bellarmine,70,10.5,8.64,,,,,14.81,9,10.09,,5.77,8.53,9.2,0,9.7,10.09,,10.35,,,,-7,6.68,14.76,8,10.2
11/30/2024,Notre Dame,76,Creighton,80,-7.5,-4.45,,,,,-6.12,-3.5,-4.36,,4.72,-2.64,-7.1,1,-12.8,-6.52,,-4.82,,9,,1,-7.42,,4,-2.5
11/30/2024,Ohio,84,Robert Morris,68,10,5.78,,,,,4.12,9,9.69,,7.44,0.69,9,0,12,10.36,,10.17,,-8,,-13,8.7,12.77,1,8.2
11/30/2024,Oregon St.,90,UC Davis,57,10.5,10.85,,,,,7.17,10,11.8,,3.6,20.33,7.6,0,8.3,11.38,,10.02,,29,,9,9.28,10.89,12,11.6
11/30/2024,Pacific,64,Cal St. Fullerton,55,4,0.69,,,,,-2.23,2.5,3.15,,5.65,1.29,-1.4,0,-7.6,1.75,,3.62,,13,,12,-1.38,-7.26,6,3.3
11/30/2024,Pennsylvania,77,Maine,64,-1,-3.39,,,,,0.23,-1,-0.47,,7.15,-17.37,3.1,0,1.5,-3.15,,2.97,,1,,-5,4.44,,-14,-3.2
11/30/2024,Pepperdine,53,Weber St.,68,-4,-2.96,,,,,-7.52,-3,-4.1,,2.8,-0.54,-2.7,1,-5.7,-5.55,,-2.66,,11,,1,-0.45,0.64,-4,-3.6
11/30/2024,Portland St.,71,Utah Tech,68,6,5.99,,,,,8.85,3,7.32,,2.19,3.36,5.3,0,6.3,5.25,,5.34,,,,8,4.02,7.94,2,7.5
11/30/2024,Rider,66,Delaware,72,0,-0.35,,,,,1.66,-1,2.85,,3.32,-0.24,0,0,-0.9,1.16,,-0.93,,3,,-9,-0.35,,-1,2.3
11/30/2024,Rutgers,77,Texas A&M,81,-5.5,-6.11,,,,,-7.67,-7,-6.27,,1.81,-9.37,-6.9,1,-6.8,-6.04,,-4.94,,-1,,-3,-4.01,,-6,-5
11/30/2024,SE Missouri St.,80,Mo Kansas City,59,-3,-4.49,,,,,-2.3,-4,-2.61,,4.35,0.57,-4.8,0,-8.9,-8.67,,-1.03,,8,,-13,-1.77,-6.5,1,-2.4
11/30/2024,Seton Hall,51,Monmouth,63,13,18.02,,,,,24.76,14.5,14.11,,3.18,21.85,14.7,0,16.3,16.34,,11.87,,22,,17,18.53,20.22,18,16.4
11/30/2024,Southern Miss,66,Wisconsin-Milwaukee,65,-3,-2.77,,,,,-5.46,-2.5,0.19,,3.51,-6.89,-2.8,0,0.5,-2.84,,-1.39,,-2,,-9,2.46,,-2,-1.9
11/30/2024,Southern Utah,74,CS Bakersfield,64,4,3.6,,,,,6.82,5,5.4,,2.18,1.34,4.2,0,0.8,1.75,,3.29,,11,,7,3.61,1.37,3,4.3
11/30/2024,St. John's,77,Harvard,64,26,24.07,,,,,23.11,23.5,23.34,,4.43,34.72,18.3,0,23.1,23.22,,26.82,,29,,21,21.34,,26,26.6
11/30/2024,Stanford,90,Cal Poly SLO,97,14.5,16.53,,,,,20.47,15.5,15.11,,3.12,10.56,15.5,0,20.7,17.38,,13.93,,18,,17,17.57,17.8,12,17.7
11/30/2024,Texas A&M Corpus,109,Prairie View,74,14,17.45,,,,,24.5,16,14.74,,4.13,20.09,16.1,0,18.4,17.14,,13.16,,23,,20,12.93,21.87,10,16.2
11/30/2024,Texas San Antonio,78,Houston Christian,71,12.5,8.62,,,,,7.72,13,13.66,,6.19,5.61,,0,12.6,12.3,,12.8,,,,-2,10.73,16.93,-1,9.7
11/30/2024,Toledo,52,Oakland,85,8.5,9.31,,,,,14.52,7.5,13.61,,3.7,12.06,5.6,0,3.7,9.12,,7.86,,20,,12,6.75,,6,9.7
11/30/2024,Towson,60,UC Irvine,67,-9.5,-9.52,,,,,-10.44,-8.5,-8.24,,3.97,-17.06,-7.4,1,-6.4,-4.69,,-10.13,,-14,,-16,-5.5,-8.74,-11,-9.3
11/30/2024,Utah,88,Eastern Washington,80,23,20.87,,,,,27.73,23,20.84,,4.77,24.31,14.5,0,16.5,26.19,,23.67,,26,,23,16.14,,16,23.5
11/30/2024,Vermont,68,Northeastern,64,4.5,2.19,,,,,5.14,4,2.77,,5.39,-8.6,7.7,0,8.3,0.94,,4.04,,-2,,4,4.29,4.07,-7,2.5
11/30/2024,Western Kentucky,90,Marshall,82,8,4.29,,,,,2.79,6,5.65,,4.47,4.4,8,0,8.1,5.28,,7.95,,0,,-7,6.22,,2,7.5
11/30/2024,Wisconsin,74,Chicago St.,53,34.5,34.97,,,,,42.36,35.5,33.36,,6,48.04,28.4,0,27.6,33.67,,35.16,,31,,34,32.15,31.2,38,35.9
11/30/2024,Wisconsin-Green Bay,66,Campbell,72,5,4.01,,,,,-0.31,4,5.4,,3.04,7.46,5.5,0,5.6,4.09,,4.41,,4,,-2,1.82,7.61,5,3.9
11/30/2024,Wright St.,70,Air Force,57,8.5,9.2,,,,,8.58,9,10.83,,2.35,7.19,6.9,0,9.2,8.73,,7.87,,8,,13,5.55,12.59,8,10.6
12/01/2024,Arkansas St.,66,Hofstra,68,6,3.57,,,,,1.77,6.5,3.3,,3.62,7.86,5.3,1,-2.1,5.7,,5.57,,12,,4,-2.43,,8,4.3
12/01/2024,Boston,65,Sacred Heart,73,5.5,7.1,,,,,9.96,7,6.63,,2.31,9.57,6.3,0,3.2,8.34,,4.5,,6,,9,4.59,4.08,8,8.4
12/01/2024,Central Conn. St.,69,Umass Lowell,67,-4.5,-2.7,,,,,-7.33,-5,-2.81,,2.86,-0.21,-3.2,0,-1.4,-0.95,,-3.14,,-3,,-7,-3.41,,2,-2.7
12/01/2024,Central Florida,74,California Baptist,59,10.5,11.98,,,,,14.25,10.5,12.18,,4.17,11.3,11.7,0,17.6,13.22,,9.69,,9,,2,12.81,16.35,8,12.4
12/01/2024,Fairfield,78,Fairleigh Dickinson,74,8.5,7.75,,,,,6.67,6.5,7.47,,2.43,5.84,8.8,0,10.9,9.19,,7.96,,11,,2,7.13,10.09,8,9.2
12/01/2024,Fordham,83,New Hampshire,61,15,13.33,,,,,16.47,13.5,15.01,,3.95,21.29,12.8,0,7.8,13.53,,14.95,,13,,7,11.6,13.69,12,15.4
12/01/2024,Kansas St.,120,Arkansas Pine Bluff,73,34.5,30.08,,,,,32.53,34,31.26,,3.38,36.44,28.7,0,26.4,29.3,,36.38,,29,,31,31.06,,24,30.1
12/01/2024,Lafayette,81,Binghamton,82,6,7.3,,,,,9.27,7,4.99,,3.04,11.95,6.3,0,2.6,9.65,,5.06,,15,,5,5.31,4.87,11,9.3
12/01/2024,Maine,71,Navy,66,3,4.41,,,,,2.31,4,3.53,,2.42,7.67,2.4,1,5.4,4.68,,1.94,,-5,,5,0.13,,8,5
12/01/2024,Maryland,96,Alcorn St.,58,33.5,34.19,,,,,39.13,31.5,33.81,,5.89,48.19,25.9,0,28.3,33.84,,33.72,,30,,34,30.92,31.22,36,34.8
12/01/2024,Massachusetts,80,NJIT,68,17.5,18.79,,,,,19.85,16.5,18.97,,2.45,20.87,17.8,0,20.4,18.83,,16.97,,12,,14,18.4,23.25,16,18.3
12/01/2024,Minnesota,79,Bethune Cookman,62,17,15.46,,,,,18.69,16.5,17.5,,4.44,14.54,16.9,0,19,16.58,,17.03,,17,,6,20.57,,10,14.8
12/01/2024,Nebraska,103,North Florida,72,17,15.42,,,,,15,15.5,16.05,,2.14,13.3,15,0,18.4,18.48,,17.04,,18,,15,15.26,17.06,11,15.1
12/01/2024,Niagara,60,LIU Brooklyn,52,1.5,2,,,,,5.75,1,2.02,,5.01,1.92,2.9,1,5.5,3.87,,0.49,,,,-11,6.98,,1,1.1
12/01/2024,Oral Roberts,67,SW Missouri St.,72,-2,-5.56,,,,,-2.52,-3,-3.52,,3.75,-13.39,-5.1,0,-5.3,-3.44,,2.56,,-10,,-11,-2.98,,-6,-2.3
12/01/2024,Penn St.,87,Buffalo,64,28.5,28.15,,,,,29.52,27,26.81,,6.09,39.27,24.6,0,29.8,30.42,,28.82,,26,,15,25.81,,30,30.3
12/01/2024,Pennsylvania,53,Elon,68,-2.5,-2.27,,,,,2.27,-1.5,-2.52,,5.55,-13.27,-0.2,0,5,1.19,,-0.41,,-5,,-5,3.09,-3.29,-10,-2.2
12/01/2024,Portland,101,Denver,90,7,4.38,,,,,6.83,5.5,6.24,,1.97,1.57,5.2,0,1.3,5.86,,6.65,,12,,6,3.77,4.28,2,5.1
12/01/2024,Rice,70,Iona,66,5,6.79,,,,,8.32,3.5,2.57,,4.14,13.19,4.1,1,1.5,7.8,,3.96,,20,,12,1.41,6.39,11,6.4
12/01/2024,San Francisco,87,Mercyhurst,59,31,26.5,,,,,33.66,21.5,26.76,,6.31,35.64,23.4,0,23.9,27.44,,32.65,,,,13,32.99,25.76,22,27
12/01/2024,St. Francis (PA),70,Radford,79,-7,-4.8,,,,,-6.65,-6,-3.18,,2.83,-5.72,-7.5,0,,-3.59,,-5.37,,-8,,-8,-6.25,,1,-3.3
12/01/2024,Stonehill,88,Quinnipiac,74,-7,-4.51,,,,,-5.97,-5,-7.26,,4.65,1.25,-7.2,0,-10.5,-6.57,,-5.17,,,,1,-6.43,-8.69,4,-3.2
12/01/2024,Stony Brook,66,Norfolk St.,77,-6,-5.2,,,,,-12.76,-6.5,-2.74,,5.89,-17.69,-2.4,0,1.9,-5.01,,-5.05,,-4,,-7,1.52,-0.8,-6,-6.2
12/01/2024,Tarleton St.,71,Indiana St.,87,-8.5,-9.04,,,,,-13.8,-7,-6.89,,2.86,-12.38,-5.8,1,-12.2,-8.18,,-9.57,,,,-5,-8.71,-10.8,-8,-7.7
12/01/2024,Tennessee St.,74,NC Asheville,92,-1,-2.57,,,,,-7.96,-1,-2.73,,4.58,-1.23,-1.5,0,-4.1,-2.98,,3.21,,7,,-12,-1.34,-0.09,6,-0.3
12/01/2024,Texas Southern,59,Texas St.,72,-5,-4.6,,,,,-11.05,-6,-3.71,,2.58,-5.64,-4.5,0,-3.2,-3.44,,-3.86,,-3,,-1,-3.64,-6.76,-4,-3.6
12/01/2024,Troy St.,84,Eastern Kentucky,74,9,6.6,,,,,6.33,6.5,10.76,,2.59,3.21,7.1,0,7,8.77,,8.74,,4,,8,4.03,7,2,8.4
12/01/2024,UAB,69,Middle Tenn St.,76,8,5.95,,,,,5.14,7.5,6.19,,3.73,-1.25,7.4,0,11.9,7.1,,7.63,,-3,,6,8.55,,1,7.5
12/01/2024,Wofford,74,North Alabama,54,4.5,0.5,,,,,2.13,3,4.2,,6.06,-5.23,3.4,0,3.3,5.54,,4.18,,-4,,-15,3.35,-0.59,-1,5.4
12/01/2024,Xavier,71,South Carolina St.,68,26,23.33,,,,,24.51,25,23.82,,2.42,27.32,23.7,0,22.5,19.78,,26.81,,28,,22,27.07,23.53,20,22.4
12/02/2024,Colorado,75,Pacific,66,15,20.29,,,,,24.31,15.5,17.57,,8.32,19.93,19.2,0,32.6,19.98,,13.55,,11,,2,23.68,31.55,14,18.4
12/02/2024,Coppin St.,57,Loyola-Maryland,68,-7,-6.74,,,,,-6.72,-6,-3.78,,3.74,-13.82,-8.4,0,-3.4,-6.32,,-6.8,,-3,,-9,-2.09,-3.77,-12,-4.9
12/02/2024,Drexel,73,Bryant,78,1,5.53,,,,,6.67,1.5,2.37,,2.63,6.07,3.9,0,8.2,6,,-0.52,,-6,,5,7.09,10.28,1,4.2
12/02/2024,Georgetown,86,MD Baltimore Co,62,16.5,13.28,,,,,11.97,14.5,15.15,,2,16.92,11.9,0,10.4,14.82,,16.85,,15,,13,13.42,10.46,14,14
12/02/2024,Louisiana-Monroe,70,Texas Arlington,84,-7,-5.8,,,,,-1.15,-7,-5.89,,2.84,-8.31,-7,0,-4.7,-3.91,,-6.11,,2,,-10,-3.84,-9.96,-6,-3
12/02/2024,Miami-Ohio,73,Air Force,60,6.5,7.15,,,,,9.52,6,8.75,,4.41,4.27,4.3,0,4.9,7.75,,5.65,,14,,18,1.92,7.74,3,8.5
12/02/2024,Nevada,57,Washington St.,68,12,9.12,,,,,11.39,8.5,8.6,,3.55,12.48,9.5,0,2.8,10.21,,12.01,,8,,11,2.61,,11,11.6
12/02/2024,Old Dominion,88,William & Mary,83,-7.5,-4.93,,,,,-3.8,-6.5,-3.82,,4.64,-14.33,-4.6,0,-0.8,-4.28,,-5.51,,-5,,-4,2.35,-3.3,-12,-5.6
12/02/2024,Rhode Island,84,Yale,78,3,5.31,,,,,4.39,4,4.92,,6.98,12.34,3,0,-5.1,0.95,,1.8,,14,,20,-0.13,1.79,12,4.3
12/02/2024,Saint Louis,74,Jackson St.,66,19.5,17.99,,,,,25.22,19,17.79,,4.66,17.2,14.4,0,11.8,19.1,,19.65,,22,,27,16.3,19.19,13,16.9
12/02/2024,St. Thomas (Mn),98,Chicago St.,76,19.5,16.66,,,,,20.74,18.5,19.37,,4.22,24.05,12.3,0,11.7,17.08,,19.95,,,,17,10.67,14.14,16,20.2
12/02/2024,Tulane,67,SE Louisiana,71,8,6.97,,,,,11.74,7,8.95,,3.58,3.82,8.7,0,10.9,6.15,,7.48,,16,,2,9.85,,2,5.6
12/03/2024,Akron,86,Northern Kentucky,73,6.5,6.79,,,,,8.8,6.5,4.83,,2.66,6.1,6.3,0,8.9,5.26,,5.68,,15,,13,5.92,5.49,3,7.1
12/03/2024,Arizona St.,90,San Diego,53,21,19.99,,,,,22.2,19,22.13,,3.84,26.04,15.4,0,16.5,23,,21.07,,24,,15,16.69,,20,22.9
12/03/2024,Boise St.,87,Utah Tech,64,23.5,23.62,,,,,26.24,21,22.2,,2.95,29.42,21.8,0,22.6,24.41,,23.4,,,,20,20.38,27.29,22,23.5
12/03/2024,Boston College,51,South Carolina,73,-4.5,0.59,,,,,0.08,-3.5,-1.95,,4.16,-0.27,-5.2,0,-0.3,-1.1,,-2.77,,5,,11,0.02,2.06,4,-1.9
12/03/2024,Butler,73,Eastern Illinois,58,20.5,24.52,,,,,25.26,21.5,22,,2.79,31.14,21.7,0,22.3,24.99,,19.36,,33,,22,24.15,27.14,24,25
12/03/2024,Charleston Southern,83,Tennessee-Martin,68,5,3.07,,,,,5.44,4.5,4.37,,3.59,3.73,2.4,0,-1.6,6.7,,4.42,,3,,9,0.21,-3.14,2,4.7
12/03/2024,Chattanooga,62,Lipscomb,80,1,0.51,,,,,1.46,1.5,1.86,,2.71,-5.57,2.1,0,2.6,-1.71,,0.04,,-4,,3,2.75,2.07,-2,-0.9
12/03/2024,Clemson,70,Kentucky,66,-1,-2.1,,,,,3.04,0,-3.41,,3.75,-8.74,-2.8,0,-0.8,0.09,,2.08,,2,,3,-1.97,-2.04,-8,-1.5
12/03/2024,Dayton,77,Western Michigan,69,24,22.99,,,,,25.91,23,21.88,,2.13,27.31,22.5,0,22.6,23.22,,24.21,,31,,20,20.53,23.55,22,23.4
12/03/2024,Delaware,93,Delaware St.,80,13.5,12.06,,,,,15.9,12,9.9,,2.86,17.12,10.3,0,10.6,10.03,,13.29,,15,,13,13.42,,8,12.3
12/03/2024,Duquesne,59,St. Peter's,62,5,4.14,,,,,0.84,3,2.43,,3.3,2.93,8,0,9.7,4.04,,4.27,,12,,-1,8.24,4.34,4,2
12/03/2024,East Carolina,53,NC Wilmington,67,6.5,4.93,,,,,3.84,5,5.84,,4.35,8.78,5,0,-2.7,3.86,,5.95,,11,,14,1.74,1.63,8,4.2
12/03/2024,Florida A&M,66,Presbyterian,63,-4.5,-5.23,,,,,-11.14,-6,-4.41,,4.57,-7.27,-8,0,-8.2,-7.69,,-3.66,,13,,5,-3.71,,-1,-5.9
12/03/2024,George Mason,74,NC Asheville,52,13.5,11.24,,,,,10.52,13,10.66,,4.99,18.49,11.4,0,8.4,13.62,,13.44,,17,,-1,9.54,13.37,16,12.6
12/03/2024,Georgia,69,Notre Dame,48,9,8.99,,,,,8.07,7.5,7.31,,3.91,11.76,6,0,8.8,8.14,,8.32,,10,,19,5.34,,8,7.5
12/03/2024,Grand Canyon,78,Hawaii,72,14,9.99,,,,,9.92,12,17.08,,4.69,4.65,10,0,14,15.12,,14.31,,9,,3,7.66,,6,12.5
12/03/2024,Hampton,82,North Carolina A&T,71,5,4.18,,,,,1.69,4,4.36,,2.58,7.92,4.9,0,,6.75,,4.27,,5,,-1,2.45,5.25,4,5.5
12/03/2024,Indiana,97,Sam Houston St.,71,13.5,14.1,,,,,17.71,13.5,14.24,,4.31,22.31,9.8,0,10.8,13.25,,12.9,,25,,10,11.85,9.94,20,15.2
12/03/2024,Iowa,80,Northwestern,79,5,6.76,,,,,4.71,7,6.44,,4.93,7.05,4.7,0,,2.81,,3.91,,9,,20,4.53,3.2,8,6.2
12/03/2024,James Madison,71,East Tennessee St.,61,4,5.05,,,,,6.51,3,4.98,,5.04,0.82,4.8,0,12.9,8.45,,2.98,,-3,,-7,5.71,8.68,4,5.7
12/03/2024,LSU,85,Florida St.,75,4.5,4.23,,,,,6.35,3.5,4.24,,1.3,4.75,4.3,0,2.5,5.2,,3.67,,-6,,2,4.02,3.38,4,5.8
12/03/2024,Le Moyne,100,Army,103,-1.5,-0.34,,,,,-2.67,-2,-0.01,,3.18,0.34,0.6,0,6.7,-1.65,,-0.02,,,,-6,0.34,,-1,-0.1
12/03/2024,Louisville,63,Mississippi,86,3.5,1.92,,,,,-8,3,5.44,,5.68,11.17,1.6,0,-3.7,1.83,,2.79,,1,,-3,-1.32,4.15,9,4
12/03/2024,Loyola-Chicago,76,Eastern Michigan,54,18.5,19.36,,,,,21.02,18.5,20.74,,2.05,22.3,18.7,0,21.5,18.55,,18.03,,27,,16,16.33,19.67,18,20.2
12/03/2024,McNeese St.,67,Santa Clara,74,5,4.93,,,,,1.46,4,7.13,,3.01,6.93,4.3,0,7.8,7.34,,4.16,,1,,6,-2.25,5.86,4,5.7
12/03/2024,Miami-Florida,73,Arkansas,76,-4,-3.55,,,,,-0.24,-3,-0.16,,5.13,-11.78,-3.6,0,3.3,0.61,,-2.83,,-1,,-11,-0.35,-3.24,-10,-2.6
12/03/2024,Missouri,98,California,93,10,8.74,,,,,10.77,10.5,9.77,,3.31,13.75,7.1,0,5.7,9.69,,9.58,,6,,4,7.12,,6,13.5
12/03/2024,Murray St.,63,Evansville,61,13,13.83,,,,,17.05,12,14.97,,3.07,15.79,10.3,0,,18.16,,12.33,,12,,13,9.49,11.03,12,16.5
12/03/2024,NC Greensboro,72,High Point,68,-1.5,0.6,,,,,-2.79,1.5,2.48,,5.24,5.93,-2.3,0,1.6,2.02,,-0.55,,-9,,-13,4.69,0.85,4,3.1
12/03/2024,New Hampshire,65,Dartmouth,69,-3,-1.24,,,,,-6.67,-2.5,-1.12,,3.79,-3.09,-3.3,0,7.7,-3.62,,-1.82,,-3,,-1,1.08,,-2,-0.4
12/03/2024,Northeastern,82,La Salle,68,1.5,-0.82,,,,,-0.39,1.5,1.29,,2.92,-1.35,-0.8,0,0.5,-0.22,,0.78,,-1,,-9,0.27,-0.74,-1,2.4
12/03/2024,Oklahoma,76,Georgia Tech,61,12,12.23,,,,,17.07,10,10.73,,2.31,14.65,10.4,0,13.7,11.52,,11.41,,16,,11,10.36,,10,12.9
12/03/2024,Providence,83,BYU,64,-5,-4.44,,,,,-7.4,-5,-0.62,,2.2,-7.65,-4.2,0,-4.5,-4.15,,-4.09,,-9,,-5,-0.76,-4.76,-5,-4.8
12/03/2024,Queens,78,Winthrop,86,-4.5,-3.59,,,,,-3.53,-3.5,-1.23,,1.88,-7.27,-3.7,0,-2.4,-3.28,,-3.41,,,,-6,-2.13,,-2,-4.4
12/03/2024,SMU,101,Alabama St.,72,21,20.31,,,,,24.58,19.5,19.03,,3.18,20.96,20,0,20.1,21.01,,20.99,,16,,23,21.85,21.26,12,19.6
12/03/2024,South Florida,74,Stetson,72,15,13.79,,,,,15.21,15.5,14.59,,3.6,14.73,12.2,0,11.5,19.06,,14.82,,18,,13,11.34,18.06,6,16
12/03/2024,Southern Illinois,60,Bradley,83,-4,-4.71,,,,,-9.59,-3.5,-2.02,,2.62,-3.11,-5.7,0,,-5.54,,-2.87,,-9,,-8,-1.88,-4.85,-2,-4.4
12/03/2024,St. Joseph's PA,69,Princeton,77,5.5,5.41,,,,,5.13,5.5,5.68,,1.84,8,5.1,0,3.7,3.98,,4.69,,18,,3,4.11,5.25,9,6.6
12/03/2024,St. Mary's,82,Texas San Antonio,74,23.5,24.1,,,,,27.4,19.5,22.77,,3.34,32.09,,0,24,20.36,,23.28,,30,,22,22.42,23.29,24,22.7
12/03/2024,Stanford,77,Utah Valley,63,11,12.72,,,,,13.06,10.5,11.41,,3.73,14.57,10.1,0,12.2,13.19,,10.11,,14,,23,9.96,9.8,12,10.6
12/03/2024,Tennessee,96,Syracuse,70,21.5,19.82,,,,,20.61,20.5,22.01,,5.31,32.35,12.4,0,18.8,17.51,,21.75,,18,,15,15.79,18.95,24,20.6
12/03/2024,Texas A&M,57,Wake Forest,44,8.5,10.96,,,,,9.22,11,10.81,,4,19.63,8.2,0,5.7,11.41,,7.41,,6,,14,6.65,,12,12
12/03/2024,UCLA,69,Washington,58,12,13.34,,,,,17.11,14,14.32,,6.74,24.14,6.1,0,,10.86,,11.2,,12,,8,8.34,5.35,23,16.2
12/03/2024,Vermont,53,Brown,60,6,4.97,,,,,6.33,5.5,6.04,,2.03,1.23,7.1,0,7.2,2.96,,5.35,,1,,7,4.07,3.93,3,5.8
12/03/2024,Villanova,68,Cincinnati,60,-3.5,-4.53,,,,,-9.88,-4,-4.69,,4.95,-9.53,-2,0,0.5,-2.82,,-2.06,,-7,,-11,2.11,-9.79,2,-4.7
12/03/2024,Wisconsin,64,Michigan,67,3,5,,,,,9.3,1,3.45,,3.16,4.9,3.2,0,,3.83,,1.82,,2,,8,4.38,10.29,1,1.7
12/04/2024,Albany-NY,88,Columbia,73,-5,-4.16,,,,,-5.76,-4.5,-3.48,,3.61,-9.75,-6.5,0,-1.9,-1.03,,-4,,-10,,-11,-0.62,-1.07,-2,-2.7
12/04/2024,American,81,George Washington,71,-4.5,-4.49,,,,,-2.39,-5,-3.97,,3.43,-11.92,-5.7,0,-1.9,-2.03,,-3.48,,-7,,1,-4.45,-5.58,-8,-4.5
12/04/2024,Arkansas-Little Rock,63,Central Arkansas,57,10,10.36,,,,,10.98,10,9.71,,2.55,10.25,8.5,0,11.2,9.41,,9.24,,7,,14,6.99,15.14,7,10.8
12/04/2024,Belmont,99,Illinois St.,97,5.5,6.15,,,,,9,6.5,4.74,,4.93,7.01,7.2,0,-1.6,-0.49,,4.51,,1,,17,7.06,8.03,4,5.7
12/04/2024,Bucknell,47,St. Bonaventure,64,-7,-7.2,,,,,-6.92,-7,-6.83,,1.67,-11.16,-7.7,0,-7.9,-5.44,,-7.1,,-15,,-8,-7.97,-6.12,-5,-6.2
12/04/2024,Campbell,57,Coastal Carolina,58,5,3.37,,,,,6.25,3,5.14,,3.75,3.54,3.5,0,5.8,6.73,,4.29,,6,,-7,3.73,2.64,2,4.7
12/04/2024,Colgate,57,Cornell,84,-2,-0.73,,,,,-0.94,-1,2.18,,3.66,-3.84,1.5,0,1.2,0.53,,-0.66,,-8,,-10,1.7,1.04,-3,1.6
12/04/2024,Colorado St.,83,Loyola Marymount,54,8.5,9.13,,,,,5.95,5.5,9.88,,3.1,6.91,9.8,0,13.5,10.34,,7.64,,11,,7,9.43,14.48,4,9.1
12/04/2024,Connecticut,76,Baylor,72,3.5,5.34,,,,,9.86,4,4.93,,4.51,-1.02,4.8,0,10.1,3.3,,2.29,,7,,5,6.21,13.09,-2,4.5
12/04/2024,Creighton,76,Kansas,63,-4,-4.56,,,,,-4.62,-4.5,-3.58,,4.98,-11.8,-3.1,0,3.6,-2.8,,-2.77,,-10,,-12,0.24,-0.79,-10,-5.3
12/04/2024,Denver,80,CS Sacramento,59,3,1.17,,,,,0.96,1.5,3,,4.93,-4.72,2.7,0,1.5,-1.29,,2.2,,5,,14,0.34,1.33,-4,-0.9
12/04/2024,Duke,84,Auburn,78,3.5,1.17,,,,,-4.17,3.5,4.74,,2.69,2.76,0.8,0,0,4.29,,2.78,,2,,-1,0.25,-0.72,2,3.9
12/04/2024,Eastern Washington,87,North Dakota,81,7,7.86,,,,,3.62,3.5,7.78,,4.28,15.19,6.7,0,9.9,4.08,,6.04,,6,,2,8.55,,14,6.8
12/04/2024,Fairfield,78,Rider,75,2,1.65,,,,,3.04,2,1.16,,1.82,-2.44,2.9,0,0.9,4.79,,0.98,,4,,1,1.55,0.72,2,2.5
